SK_ID_CURR,TARGET,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_INCOME_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,OWN_CAR_AGE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3
102356,1,M,N,Y,1,169700.0,1087000.0,72344.7,Higher education,Married,Pensioner,-23209,365243,,,0.43303097243262123,0.4954116403447073
102357,1,F,Y,Y,0,155100.0,848500.0,70285.6,Incomplete higher,Married,Working,-15437,-634,8.2,,0.6391277207118672,0.5710134996112223
102358,0,F,Y,Y,0,213100.0,952000.0,34160.4,Secondary / secondary special,Single / not married,Commercial associate,-20948,-5629,16.2,0.6258273597992916,0.6196995099458973,0.6167420636409968
102359,0,M,N,Y,3,116000.0,526800.0,47972.9,Secondary / secondary special,Married,Pensioner,-16634,365243,,,0.7312543864126287,0.48176716357758786
102360,0,F,N,Y,0,74500.0,256600.0,9218.3,Secondary / secondary special,Married,Pensioner,-21205,365243,,0.7264127464273621,0.48500474155324425,
102361,0,M,N,Y,1,199600.0,728900.0,24962.7,Higher education,Married,Working,-23174,-725,,,0.6036280827474844,0.5785523122946077
102362,0,F,Y,Y,0,282400.0,958800.0,44594.9,Secondary / secondary special,Married,Commercial associate,-20149,-766,17.0,,0.7241414296596954,0.47541378357710884
102363,0,F,Y,Y,1,113500.0,708900.0,25465.7,Secondary / secondary special,Married,Working,-8735,-2160,3.4,,0.6375890201073734,0.4007186353402523
102364,0,M,N,N,0,183300.0,823100.0,40321.7,Higher education,Single / not married,Pensioner,-11970,365243,,0.634215575518658,0.6064841735748034,0.534563435253315
102365,0,M,N,Y,1,128000.0,293700.0,27490.3,Secondary / secondary special,Married,Working,-21446,-711,,0.6888614898436294,0.7718174345791928,0.6423167204524739
102366,0,M,N,Y,1,351400.0,1880700.0,125720.7,Secondary / secondary special,Civil marriage,Commercial associate,-8014,-1440,,,0.5651874200233816,0.6322965797324075
102367,0,F,Y,Y,0,116200.0,577700.0,19634.1,Higher education,Married,Pensioner,-16750,365243,17.2,,0.5718847226593607,0.2639991486472867
102368,0,F,Y,Y,1,144200.0,672900.0,25616.5,Secondary / secondary special,Married,Working,-18372,-4125,18.6,0.4322085303703839,0.7673757219348342,0.9001831991170428
102369,0,F,N,Y,1,59300.0,167300.0,5640.5,Secondary / secondary special,Civil marriage,Working,-22046,-521,,,0.4612293577732995,0.6932900995107962
102370,0,F,N,Y,0,298900.0,1372900.0,73970.1,Secondary / secondary special,Single / not married,Working,-21811,-315,,,0.40950520190372663,0.5169958816206867
102371,0,F,Y,Y,0,115800.0,646400.0,44459.9,Secondary / secondary special,Married,Commercial associate,-8953,-2378,15.9,0.7368301288810846,0.8639611166801435,0.7661118812375801
102372,0,F,Y,Y,0,264200.0,617200.0,40282.6,Lower secondary,Married,Commercial associate,-19586,-185,15.9,0.4732211430461963,0.4852898970292685,0.8093792527710159
102373,0,F,Y,Y,2,108900.0,461400.0,17396.3,Secondary / secondary special,Married,Pensioner,-21525,365243,2.0,0.6911675444254305,0.6594489052641251,0.2637596008839727
102374,0,F,Y,Y,1,142100.0,361600.0,25757.3,Higher education,Single / not married,Working,-9518,-1589,17.2,0.2665048827736386,0.7202228006598764,
102375,0,F,N,N,1,103600.0,441500.0,19925.3,Secondary / secondary special,Married,Working,-16180,-267,,,0.536247150418674,
102376,0,F,Y,N,1,96700.0,455500.0,16272.6,Higher education,Married,Working,-19054,-858,18.5,,0.4842888054272581,0.24449168173868208
102377,0,M,N,Y,0,129100.0,717000.0,27269.6,Incomplete higher,Married,Working,-13673,-7098,,0.6315268487840721,0.9590413807855384,
102378,1,F,N,N,1,138400.0,552500.0,29937.0,Incomplete higher,Widow,Pensioner,-14166,365243,,,0.5268419275446357,0.7705679028184473
102379,0,F,N,N,1,125000.0,769000.0,43211.3,Higher education,Married,Commercial associate,-9473,-738,,,0.58746915561055,
102380,0,M,N,N,0,74200.0,449400.0,20530.4,Secondary / secondary special,Separated,Working,-21246,365243,,0.5961831695308111,0.44584445387631344,0.874846007943721
102381,0,M,Y,Y,1,167300.0,934300.0,49827.4,Secondary / secondary special,Married,Commercial associate,-11827,-621,2.3,,0.6293045674490202,0.6980787672118516
102382,0,F,Y,Y,1,61000.0,260800.0,16833.4,Secondary / secondary special,Married,Working,-15295,-77,1.8,,0.6943623458960669,0.363582743793538
102383,0,F,Y,Y,0,126500.0,309600.0,25247.5,Secondary / secondary special,Married,Commercial associate,-16723,-1920,11.5,,0.5410201567991498,0.6025219697908103
102384,0,F,N,Y,0,72300.0,343700.0,21175.4,Secondary / secondary special,Married,Working,-9199,-264,,0.49617754189573116,0.6307598019293075,0.5895947514107586
102385,0,F,Y,Y,3,220800.0,1110600.0,86662.6,Secondary / secondary special,Married,Working,-15228,-669,16.0,,0.6420095947059865,0.45737539038540526
102386,0,M,N,Y,1,256400.0,1018700.0,90532.7,Secondary / secondary special,Married,Working,-10341,-824,,,0.3220958678305641,0.6901542208652807
102387,0,M,Y,Y,1,192200.0,1217500.0,43613.8,Higher education,Married,Working,-11746,-357,6.1,0.28855912210869683,0.8831913706945737,0.6696822416684947
102388,0,F,Y,N,0,118900.0,236000.0,10174.0,Secondary / secondary special,Single / not married,Commercial associate,-13916,-652,2.0,,0.7551156085570653,0.6042696123331253
102389,0,M,N,Y,0,105500.0,608800.0,20785.8,Secondary / secondary special,Married,Commercial associate,-16256,-567,,0.7600520239424662,0.5713136462569574,0.6640007189829618
102390,0,F,N,N,1,131400.0,790900.0,31717.4,Secondary / secondary special,Married,Working,-15282,-62,,,0.6780758770788379,0.3422221525180767
102391,0,F,N,N,0,143700.0,666900.0,27101.7,Secondary / secondary special,Married,Commercial associate,-8925,-2350,,,0.7238084805969897,0.5374679177486876
102392,0,M,N,N,2,183000.0,1086800.0,55591.7,Higher education,Married,Working,-13812,-1070,,0.7616909969449841,0.7178383752455231,0.6640255749021303
102393,0,F,Y,N,0,176100.0,450900.0,20142.3,Secondary / secondary special,Married,Pensioner,-8357,365243,11.3,,0.4872461814247015,
102394,0,F,Y,Y,0,58900.0,190000.0,15943.0,Higher education,Married,Working,-12067,-1721,15.6,,0.6627742298731536,
102395,0,F,N,Y,0,198400.0,477500.0,20508.1,Secondary / secondary special,Single / not married,Commercial associate,-9162,-649,,,0.6968839886432914,0.7106618906573439
102396,0,M,N,N,0,175200.0,537500.0,23521.7,Secondary / secondary special,Widow,Commercial associate,-10604,-1347,,,0.43791839558856954,0.7399372111000502
102397,0,F,N,Y,0,103600.0,241000.0,12182.0,Higher education,Married,Commercial associate,-16479,-5372,,,0.552457687924727,
102398,0,F,Y,Y,0,95300.0,221000.0,9555.7,Secondary / secondary special,Married,Working,-23927,-386,11.5,0.6449411788128186,0.3330247960161958,
102399,0,F,N,Y,0,151400.0,250400.0,9581.5,Higher education,Widow,Working,-11084,-274,,0.79137972574858,0.7278847193671246,0.6700120279187316
102400,0,F,Y,Y,0,159700.0,834200.0,45530.1,Higher education,Married,Working,-20482,-3944,10.3,,0.43978861880349374,0.8243681258094047
102401,0,F,N,Y,0,89700.0,270100.0,16334.3,Secondary / secondary special,Married,Pensioner,-8436,365243,,,0.5637177702844477,0.515873590867234
102402,0,M,N,Y,0,151200.0,688800.0,43393.0,Higher education,Single / not married,Commercial associate,-13558,-988,,0.7228309293453823,0.9280959556497765,0.7224587203739862
102403,0,M,N,Y,0,160000.0,795600.0,28923.0,Secondary / secondary special,Married,Commercial associate,-14707,-2442,,,0.5952109599461337,0.5304726118876556
102404,0,M,N,Y,0,216700.0,1052200.0,35865.1,Secondary / secondary special,Married,Commercial associate,-9569,-2466,,0.35896220037498383,0.7124715109186408,0.6879393549554703
102405,0,M,N,Y,0,140100.0,862100.0,33027.3,Secondary / secondary special,Separated,Working,-18834,-2974,,0.7495784213776853,0.9021123628276018,0.6891664837448779
102406,0,F,Y,Y,1,59100.0,301300.0,12631.5,Secondary / secondary special,Married,Working,-10224,-789,8.5,0.599028342380817,0.43429766280678805,
102407,0,F,N,Y,0,165000.0,755600.0,28172.8,Lower secondary,Single / not married,Commercial associate,-21707,0,,0.461949913825086,0.41611755605216066,0.4300829371130536
102408,0,F,N,Y,1,68800.0,148700.0,5875.4,Secondary / secondary special,Married,Working,-18040,-2446,,,0.9057261204911945,
102409,0,F,N,Y,1,100500.0,161400.0,10085.6,Secondary / secondary special,Married,Pensioner,-20666,365243,,0.44484343576794616,0.7893791341437683,0.8180376486503392
102410,0,M,N,Y,0,80200.0,411100.0,26906.2,Secondary / secondary special,Separated,Working,-10549,365243,,,0.31105497469115695,0.3802449992265
102411,1,M,N,N,0,183900.0,1073500.0,39138.4,Secondary / secondary special,Separated,Commercial associate,-13229,-419,,0.4260511306203775,0.4829342996193317,
102412,0,M,Y,Y,0,90300.0,405800.0,14941.5,Secondary / secondary special,Civil marriage,Working,-20038,-1212,6.5,,0.7709165007419857,0.6632157159718887
102413,0,F,N,N,0,230900.0,1490100.0,94834.5,Higher education,Married,Pensioner,-15618,365243,,0.5705624650199638,0.6152651285648592,0.6070201603954372
102414,0,F,N,Y,1,87500.0,519700.0,33631.3,Higher education,Civil marriage,Pensioner,-18756,365243,,0.630962806798535,0.8168241192822986,0.4946937238503369
102415,0,F,N,Y,0,59500.0,368600.0,12583.0,Higher education,Married,Working,-14919,-566,,,0.6218538757017414,0.7938001213208854
102416,0,F,N,Y,1,125900.0,648900.0,30166.9,Secondary / secondary special,Married,Working,-19455,-875,,0.8173804938546219,0.7307714650188242,0.4264655422141091
102417,0,F,N,N,0,81000.0,511700.0,20369.4,Secondary / secondary special,Single / not married,State servant,-18917,-384,,,0.527008172249743,
102418,0,F,Y,Y,1,266300.0,1199000.0,110849.9,Secondary / secondary special,Married,Commercial associate,-12921,-1968,13.8,0.45550298229979724,0.504257926374371,
102419,0,F,N,Y,0,108500.0,417100.0,20667.7,Higher education,Married,Working,-23127,-1745,,0.7332757469609383,0.37769280634447433,0.5327548290770381
102420,1,M,N,Y,0,247600.0,428100.0,23705.9,Secondary / secondary special,Single / not married,Pensioner,-20510,365243,,,0.5913143143326879,0.40310017665747166
102421,0,F,N,Y,0,128300.0,783800.0,51231.6,Secondary / secondary special,Separated,Working,-8866,-715,,0.1631752905821721,0.5141369157480713,
102422,0,F,N,N,1,172900.0,600700.0,36661.3,Higher education,Married,Working,-8331,-561,,,0.7744630959209419,0.5342878979749347
102423,0,M,N,N,1,116100.0,230500.0,8518.5,Secondary / secondary special,Married,Pensioner,-20225,365243,,,0.6459714321883651,
102424,0,F,N,Y,1,429200.0,2172500.0,209135.9,Secondary / secondary special,Married,State servant,-18751,-975,,,0.8956371165193352,0.6376059835914388
102425,0,M,N,Y,1,87800.0,277900.0,11600.2,Academic degree,Married,Working,-23877,-2,,0.8558426193431627,0.43971384010409875,0.7368770769320543
102426,0,M,Y,Y,2,37300.0,157400.0,7791.8,Secondary / secondary special,Married,Working,-19512,-1202,3.7,,0.5742587699639736,0.41685997740256747
102427,0,F,Y,N,0,165600.0,1073500.0,61282.3,Secondary / secondary special,Married,Working,-11320,-1992,2.1,,0.6061108264749113,
102428,0,M,N,Y,0,92900.0,443500.0,15902.7,Incomplete higher,Married,Pensioner,-8407,365243,,,0.7400277861821888,0.8179739059905456
102429,0,F,Y,Y,0,161400.0,262300.0,10412.8,Higher education,Married,Pensioner,-17004,365243,14.0,0.7266781430161441,0.6624559374423628,
102430,0,M,N,N,0,142700.0,253800.0,11484.9,Secondary / secondary special,Widow,Pensioner,-16371,365243,,0.91077902116788,0.6757461018686859,0.8090684394925184
102431,0,M,Y,N,0,116000.0,510200.0,27799.0,Higher education,Civil marriage,Working,-24104,-1318,5.6,,,0.6436159021293429
102432,1,M,N,Y,2,122600.0,215000.0,7600.6,Secondary / secondary special,Married,Working,-20089,-2675,,0.44484847651969395,0.6729591841431166,0.6434063052044153
102433,1,F,Y,Y,0,177000.0,271100.0,9422.3,Higher education,Married,Commercial associate,-23449,-3055,1.5,,0.651670054392893,0.7970074257878408
102434,0,F,Y,Y,0,125200.0,388900.0,15763.0,Secondary / secondary special,Single / not married,Working,-20934,-2696,6.0,,0.807216177247676,0.7393078477346383
102435,0,M,N,N,2,137500.0,245200.0,13261.8,Secondary / secondary special,Married,Working,-19252,365243,,,0.453953173634207,0.6183731199420831
102436,0,M,Y,Y,0,117700.0,680900.0,22953.7,Higher education,Single / not married,Working,-17543,-6,7.1,0.7588575169865239,0.6704033767317965,
102437,0,F,Y,Y,0,306400.0,1031100.0,94648.2,Secondary / secondary special,Married,Commercial associate,-17839,-1166,16.7,0.2927646166800644,0.8747187649720534,0.5347652670513857
102438,0,M,Y,Y,0,265500.0,1035300.0,38360.0,Higher education,Single / not married,Commercial associate,-16566,-238,8.7,0.8763075030338008,0.32784195692838997,0.7207562675718173
102439,0,F,Y,Y,2,75900.0,401800.0,25215.2,Higher education,Married,Pensioner,-22379,365243,15.4,0.8442177926593163,0.6642302732654953,0.52231694658899
102440,1,M,N,Y,0,147400.0,465100.0,23549.7,Incomplete higher,Civil marriage,Working,-11783,-1818,,0.44301102646744267,0.567945926107956,0.772586321955333
102441,0,M,Y,N,0,102100.0,317900.0,27132.9,Secondary / secondary special,Single / not married,Pensioner,-23715,365243,10.1,,0.8665062082572397,0.5570793686268092
102442,0,F,N,Y,0,84100.0,239100.0,12369.7,Secondary / secondary special,Married,Working,-17479,-1627,,0.3999979845133743,0.5500587955771724,0.8311219646382385
102443,1,F,N,Y,1,34900.0,222700.0,15264.4,Secondary / secondary special,Widow,Working,-15339,-1732,,,0.6549002836569082,0.4124529647313267
102444,0,F,N,N,0,127200.0,324100.0,19864.7,Secondary / secondary special,Married,Commercial associate,-11369,-466,,0.5416158843290094,0.7864657805405435,0.9409169954458695
102445,0,F,N,Y,2,131700.0,648100.0,30394.5,Secondary / secondary special,Married,Pensioner,-12510,365243,,0.6726686220455168,0.3190115119794573,0.32398143947748453
102446,0,F,Y,Y,0,271100.0,1280700.0,43497.8,Secondary / secondary special,Single / not married,Working,-17911,-43,4.8,,0.9119468882465303,
102447,1,F,N,N,3,235900.0,898100.0,61913.4,Secondary / secondary special,Married,Pensioner,-10330,365243,,,0.2189324343871042,0.32060895070558865
102448,0,F,N,Y,0,183700.0,975700.0,57881.3,Incomplete higher,Married,Commercial associate,-7728,-1069,,0.8903779304530834,0.762298961707801,0.7133040002944014
102449,0,F,Y,N,0,205300.0,493100.0,33327.2,Secondary / secondary special,Married,Commercial associate,-12214,-2004,13.3,,0.7923454368594083,0.7538920430523689
102450,0,F,N,Y,1,216100.0,409800.0,20387.4,Secondary / secondary special,Married,Pensioner,-13001,365243,,,0.6325672232551931,0.6700830725808413
102451,0,M,N,Y,0,183400.0,861000.0,56085.6,Secondary / secondary special,Married,Commercial associate,-24173,-1813,,,0.4841431896889415,0.7619979571981487
102452,0,M,N,Y,2,274600.0,770200.0,55632.5,Secondary / secondary special,Married,Commercial associate,-17870,-4041,,,0.6945564422857365,0.7285521101879153
102453,0,F,N,Y,0,83200.0,488600.0,21205.0,Higher education,Married,Working,-14784,-1111,,,0.6525085103729922,0.8498131722269852
102454,0,M,Y,Y,0,118300.0,515100.0,38114.3,Secondary / secondary special,Married,Working,-24904,-5383,0.5,0.7810267524596014,0.5299867761726058,
102455,0,F,N,Y,0,111000.0,268800.0,12641.0,Higher education,Married,Pensioner,-14111,365243,,0.5888098981102201,0.628884930953115,0.7464405247408894
102456,0,F,N,Y,1,114900.0,336000.0,30319.2,Secondary / secondary special,Single / not married,Unemployed,-24468,365243,,,0.5504946185396271,0.5302567780711114
102457,0,F,N,Y,3,137600.0,617200.0,25333.5,Higher education,Separated,Pensioner,-24176,365243,,,0.4764406665400687,0.6833978301434359
102458,0,F,Y,N,0,307000.0,1890800.0,188897.7,Lower secondary,Married,Pensioner,-19765,365243,12.5,,0.6198249206766225,0.32652452704885165
102459,0,F,Y,Y,0,220300.0,751000.0,31847.6,Secondary / secondary special,Married,Commercial associate,-16878,-816,7.4,,0.5212832622161249,
102460,0,F,N,Y,1,255400.0,459300.0,35609.7,Secondary / secondary special,Married,Pensioner,-22077,-4502,,,0.6443542671529159,0.6221316724089074
102461,0,M,Y,Y,1,142200.0,703700.0,29252.1,Higher education,Married,Working,-13349,-593,10.8,,0.7192487463077224,0.6388828995017745
102462,0,M,Y,Y,0,139300.0,596500.0,51318.7,Secondary / secondary special,Married,Working,-14119,-166,9.5,0.8699658566972598,0.6323558559483707,
102463,0,F,N,Y,0,191000.0,1006700.0,61454.4,Secondary / secondary special,Married,Commercial associate,-11297,-671,,,0.6737321620806485,0.5862378003194756
102464,0,F,N,Y,1,178900.0,717000.0,29617.1,Secondary / secondary special,Single / not married,Commercial associate,-12147,-4437,,,0.31536241125073405,0.7029058402794591
102465,0,F,Y,Y,0,178800.0,624600.0,27903.7,Secondary / secondary special,Separated,Commercial associate,-10062,-3488,17.4,,0.5798973213473106,0.5442830706462622
102466,0,M,N,Y,0,418000.0,1526100.0,96620.3,Secondary / secondary special,Married,State servant,-22584,-7625,,0.7055860105393791,0.8354290672320873,0.6659229428513391
102467,0,M,N,Y,1,191700.0,1065700.0,55652.2,Higher education,Married,Pensioner,-7692,365243,,,0.6171084520900769,0.960754653678423
102468,0,F,N,N,0,103300.0,356300.0,21379.8,Secondary / secondary special,Single / not married,Pensioner,-15112,365243,,0.5296638589318854,0.3917761046463118,0.5416534804371551
102469,0,F,Y,Y,0,107300.0,409900.0,40021.0,Secondary / secondary special,Single / not married,Pensioner,-14055,365243,0.2,,0.617907933440314,0.7072243691030745
102470,0,F,Y,Y,0,215100.0,591900.0,27878.9,Higher education,Married,Pensioner,-14466,365243,10.8,0.8513199108272981,0.782639777259866,0.3557859857397119
102471,0,F,N,Y,0,207700.0,326300.0,10951.2,Higher education,Married,Commercial associate,-22463,-3580,,,0.4184814121648129,0.5304522284236206
102472,0,M,Y,N,0,228800.0,585300.0,28878.0,Secondary / secondary special,Married,Working,-22065,-1631,15.0,0.46973462456207105,0.745567716408884,0.3845280873749068
102473,0,M,N,Y,0,186200.0,1030700.0,59082.0,Secondary / secondary special,Married,Pensioner,-19300,365243,,0.596491527688286,0.702290791956071,0.7857109712358177
102474,0,F,Y,Y,2,92200.0,560300.0,28158.9,Secondary / secondary special,Single / not married,Working,-19751,-2630,7.1,,0.75514641974413,0.3708374192450163
102475,0,F,N,Y,1,294100.0,1531700.0,63019.6,Higher education,Married,Commercial associate,-21757,-3433,,,0.9022140813571463,
102476,0,F,N,Y,0,269500.0,993400.0,82940.4,Secondary / secondary special,Married,Working,-14420,-2948,,,0.5155813624754427,0.6505313439524172
102477,1,F,N,Y,2,123800.0,606600.0,32026.0,Higher education,Married,Commercial associate,-15569,-1623,,0.5199666096703972,0.8091083006344588,0.20794989589704266
102478,0,F,N,Y,0,173700.0,368100.0,27330.1,Higher education,Married,Working,-11960,-261,,,0.6057314372261348,0.6484634753320151
